EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
  nan ,33.0,26-35,No,Travel_Rarely,654.0,Research & Development,5.0,3.0,Life Sciences,1.0,1099.0,4.0,Male,34.0,2.0,3.0,Healthcare Representative,4.0,Divorced,7119.0,5k-10k,,4.0,Y,  No ,15.0,3.0,3.0,80.0,1.0,,2.0,3.0,3.0,2.0,1.0,2.0
  RM1419 ,38.0,36-45,No,Travel_Frequently,508.0,Research & Development,6.0,unknown,life sciences,1.0,1997.0,1.0,Male,72.0,2.0,2.0,Manufacturing Director,3.0,Married,5321.0,5k-10k,14284.0,2.0,  Y ,No,11.0,3.0,4.0,80.0,1.0,10.0,1.0,3.0,8.0,3.0,7.0,7.0
RM1386,34.0,26-35,No,Travel_Rarely,1239.0,Sales,unknown,4.0,Medical,1.0,1951.0,4.0,Male,39.0,3.0,3.0,Sales Executive,3.0,Divorced,8628.0,5k-10k,22914.0,1.0,Y,no,18.0,3.0,3.0,80.0,1.0,9.0,2.0,2.0,8.0,7.0,1.0,1.0
RM961,41.0,36-45,No,travel_frequently,1018.0,Sales,1.0,3.0,Marketing,1.0,1349.0,3.0,Female,,3.0,2.0,Sales Executive,1.0,Divorced,4103.0,Upto 5k,4297.0,0.0,Y,No,17.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,9.0,3.0,1.0,7.0
RM604,45.0,36-45,No,Travel_Rarely,252.0,Research & Development,2.0,3.0,Life Sciences,1.0,834.0,2.0,  Female ,95.0,2.0,1.0,research scientist,3.0,Single,2274.0,upto 5k,6153.0,1.0,  nan ,No,14.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
RM676,31.0,26-35,No,Travel_Rarely,154.0,Sales,7.0,4.0,life sciences,1.0,941.0,2.0,  Male ,41.0,2.0,1.0,  Sales Representative ,3.0,,2329.0,Upto 5k,11737.0,3.0,,No,15.0,3.0,2.0,80.0,0.0,13.0,2.0,4.0,7.0,7.0,,2.0
rm1185,54.0,46-55,no,travel_rarely,584.0,Research & Development,unknown,5.0,  Medical ,unknown,1665.0,2.0,Female,91.0,3.0,4.0,manager,3.0,Married,17426.0,15k+,18685.0,3.0,Y,No,25.0,4.0,3.0,80.0,,36.0,6.0,3.0,10.0,8.0,4.0,7.0
RM060,37.0,36-45,  No ,Travel_Rarely,1115.0,Research & Development,1.0,4.0,Life Sciences,1.0,77.0,1.0,Male,51.0,2.0,2.0,Manufacturing Director,3.0,Divorced,,5k-10k,2689.0,1.0,Y,No,18.0,3.0,3.0,80.0,1.0,7.0,2.0,4.0,7.0,5.0,0.0,7.0
RM1466,36.0,36-45,  no ,Travel_Frequently,884.0,Research & Development,unknown,2.0,Medical,1.0,2061.0,3.0,Male,41.0,4.0,2.0,Laboratory Technician,4.0,married,2571.0,upto 5k,12290.0,4.0,Y,No,17.0,3.0,3.0,80.0,1.0,17.0,3.0,3.0,5.0,2.0,0.0,3.0
  RM1397 ,53.0,46-55,  Yes ,Travel_Rarely,1168.0,Sales,24.0,4.0,Life Sciences,1.0,1968.0,1.0,Male,66.0,3.0,3.0,,1.0,Single,10448.0,10k-15k,5843.0,6.0,y,Yes,13.0,3.0,2.0,80.0,0.0,15.0,2.0,2.0,2.0,2.0,2.0,2.0
RM175,,36-45,  No ,Travel_Rarely,1268.0,Sales,4.0,2.0,  Life Sciences ,1.0,240.0,3.0,Female,30.0,3.0,2.0,Sales Executive,1.0,divorced,5006.0,5k-10k,6319.0,4.0,Y,Yes,11.0,3.0,1.0,80.0,1.0,9.0,3.0,4.0,5.0,4.0,0.0,3.0
RM1094,42.0,36-45,No,Travel_Frequently,288.0,,,3.0,Life Sciences,1.0,1547.0,4.0,male,40.0,3.0,3.0,Healthcare Representative,4.0,Married,10124.0,10k-15k,18611.0,2.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,24.0,3.0,1.0,20.0,8.0,13.0,9.0
,24.0,18-25,Yes,Travel_Rarely,984.0,,17.0,2.0,Life Sciences,1.0,1219.0,4.0,Female,97.0,3.0,1.0,Laboratory Technician,2.0,Married,2210.0,  Upto 5k ,3372.0,1.0,  Y ,No,13.0,,1.0,80.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0
RM769,40.0,  36-45 ,no,Travel_Rarely,300.0,sales,26.0,3.0,Marketing,1.0,1066.0,3.0,Male,74.0,3.0,2.0,Sales Executive,1.0,married,8396.0,5k-10k,22217.0,1.0,Y,No,14.0,3.0,2.0,80.0,1.0,8.0,3.0,2.0,7.0,7.0,7.0,5.0
rm1116,34.0,26-35,No,Travel_Rarely,479.0,Research & Development,7.0,,Medical,1.0,1577.0,1.0,Male,35.0,3.0,1.0,Research Scientist,4.0,single,2972.0,,22061.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0
RM1197,41.0,36-45,No,Travel_Rarely,1206.0,Sales,23.0,2.0,Life Sciences,1.0,1678.0,4.0,Male,80.0,3.0,3.0,Sales Executive,3.0,single,7082.0,5k-10k,11591.0,,Y,  Yes ,16.0,,4.0,80.0,0.0,21.0,2.0,3.0,2.0,0.0,0.0,2.0
RM1298,26.0,26-35,Yes,Travel_Rarely,,Human Resources,20.0,2.0,Medical,1.0,1818.0,4.0,Female,69.0,3.0,1.0,Human Resources,2.0,,2148.0,  Upto 5k ,6889.0,0.0,Y,Yes,,3.0,3.0,80.0,0.0,6.0,3.0,3.0,5.0,1.0,1.0,4.0
RM269,45.0,36-45,  No ,Travel_Rarely,1385.0,Research & Development,20.0,unknown,Medical,1.0,372.0,3.0,Male,79.0,3.0,4.0,  Healthcare Representative ,4.0,Married,13496.0,10k-15k,7501.0,0.0,Y,yes,14.0,3.0,2.0,80.0,0.0,,2.0,3.0,20.0,,4.0,10.0
RM993,39.0,36-45,No,  Non-Travel ,1485.0,,25.0,2.0,Life Sciences,1.0,1397.0,3.0,male,71.0,3.0,,Healthcare Representative,3.0,Married,10920.0,10k-15k,3449.0,3.0,Y,No,21.0,4.0,,,1.0,13.0,2.0,,6.0,4.0,0.0,5.0
RM702,53.0,46-55,No,Travel_Rarely,1376.0,Sales,2.0,2.0,,1.0,981.0,3.0,Male,45.0,3.0,4.0,Manager,3.0,Divorced,14852.0,10k-15k,13938.0,6.0,Y,No,13.0,3.0,3.0,80.0,1.0,22.0,3.0,4.0,17.0,13.0,15.0,2.0
RM458,18.0,18-25,Yes,Travel_Frequently,1306.0,Sales,5.0,3.0,marketing,1.0,614.0,2.0,Male,69.0,3.0,1.0,Sales Representative,2.0,Single,1878.0,Upto 5k,8059.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
rm019,unknown,  46-55 ,No,Travel_Rarely,1219.0,Sales,2.0,4.0,Life Sciences,1.0,23.0,1.0,female,78.0,2.0,4.0,Manager,4.0,Married,15427.0,15k+,22021.0,2.0,Y,No,16.0,3.0,3.0,80.0,0.0,31.0,3.0,3.0,25.0,8.0,3.0,7.0
RM1139,50.0,46-55,,Travel_Frequently,1234.0,Research & Development,20.0,5.0,medical,1.0,1606.0,2.0,Male,41.0,3.0,4.0,  Healthcare Representative ,,Married,11245.0,10k-15k,20689.0,2.0,Y,Yes,15.0,3.0,3.0,80.0,1.0,32.0,3.0,3.0,30.0,8.0,12.0,13.0
RM1002,37.0,36-45,,  Travel_Rarely ,1462.0,Research & Development,11.0,3.0,Medical,1.0,1411.0,1.0,Female,94.0,3.0,1.0,Laboratory Technician,3.0,Single,3629.0,Upto 5k,19106.0,4.0,Y,,18.0,3.0,1.0,80.0,0.0,8.0,6.0,3.0,3.0,2.0,,2.0
RM815,40.0,36-45,,Travel_Rarely,1308.0,research & development,,3.0,  medical ,1.0,1128.0,3.0,Male,44.0,2.0,5.0,Research Director,3.0,  Single ,19626.0,15k+,17544.0,1.0,Y,No,14.0,3.0,1.0,80.0,0.0,21.0,2.0,4.0,20.0,,4.0,9.0
RM369,40.0,36-45,Yes,Travel_Rarely,575.0,Sales,22.0,2.0,Marketing,1.0,492.0,3.0,Male,68.0,2.0,2.0,Sales Executive,3.0,married,6380.0,5k-10k,6110.0,2.0,,Yes,12.0,3.0,1.0,80.0,2.0,8.0,6.0,3.0,6.0,4.0,1.0,0.0
RM1464,31.0,26-35,,non-travel,325.0,Research & Development,5.0,3.0,,1.0,2057.0,2.0,Male,74.0,3.0,2.0,Manufacturing Director,,Single,9936.0,5k-10k,3787.0,0.0,Y,No,19.0,3.0,2.0,80.0,0.0,,2.0,3.0,9.0,4.0,1.0,7.0
RM1091,unknown,  26-35 ,No,Travel_Rarely,441.0,Research & Development,8.0,1.0,Other,1.0,1544.0,3.0,Female,39.0,1.0,2.0,healthcare representative,1.0,Married,9715.0,5k-10k,7288.0,3.0,y,no,,3.0,3.0,80.0,1.0,,3.0,3.0,7.0,7.0,0.0,
RM781,28.0,  26-35 ,Yes,Non-Travel,1366.0,Research & Development,24.0,,Technical Degree,1.0,1082.0,2.0,Male,72.0,2.0,3.0,,1.0,nan,8722.0,5k-10k,12355.0,1.0,Y,No,12.0,3.0,1.0,80.0,0.0,10.0,2.0,2.0,10.0,7.0,1.0,9.0
RM1470,34.0,26-35,No,  TravelRarely ,628.0,  Research & Development ,8.0,3.0,Medical,unknown,2068.0,2.0,Male,82.0,4.0,2.0,Laboratory Technician,3.0,Married,4404.0,upto 5k,10228.0,2.0,Y,No,12.0,3.0,1.0,80.0,0.0,6.0,3.0,4.0,4.0,3.0,1.0,2.0
  RM374 ,27.0,  26-35 ,No,travel_rarely,1469.0,Research & Development,1.0,2.0,Medical,1.0,497.0,4.0,Male,82.0,3.0,1.0,Laboratory Technician,2.0,Divorced,3816.0,Upto 5k,17881.0,1.0,y,No,11.0,3.0,2.0,80.0,1.0,5.0,2.0,3.0,,2.0,0.0,4.0
  RM713 ,33.0,26-35,No,Travel_Rarely,unknown,Research & Development,13.0,1.0,Life Sciences,1.0,995.0,2.0,  Female ,53.0,3.0,1.0,,4.0,Single,3452.0,Upto 5k,17241.0,3.0,Y,No,18.0,3.0,1.0,80.0,0.0,5.0,4.0,3.0,3.0,2.0,0.0,2.0
  rm774 ,36.0,  36-45 ,  No ,Travel_Rarely,796.0,Research & Development,12.0,5.0,Medical,1.0,1073.0,4.0,Female,51.0,2.0,3.0,Manufacturing Director,4.0,Single,8858.0,5k-10k,15669.0,0.0,Y,No,11.0,3.0,2.0,80.0,0.0,15.0,2.0,2.0,14.0,8.0,7.0,8.0
RM740,27.0,26-35,No,Travel_Rarely,1055.0,Research & Development,2.0,4.0,Life Sciences,1.0,1027.0,1.0,Female,47.0,3.0,2.0,Manufacturing Director,4.0,Married,4227.0,Upto 5k,4658.0,,Y,no,18.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0
RM101,37.0,36-45,yes,Travel_Rarely,807.0,Human Resources,6.0,4.0,  Human Resources ,1.0,133.0,3.0,Male,63.0,3.0,1.0,Human Resources,1.0,Divorced,2073.0,Upto 5k,23648.0,4.0,y,,,4.0,4.0,80.0,,7.0,3.0,3.0,3.0,2.0,,2.0
RM106,59.0,55+,No,Non-Travel,1420.0,Human Resources,2.0,4.0,Human Resources,1.0,140.0,3.0,  Female ,32.0,2.0,5.0,Manager,4.0,  Married ,18844.0,15k+,21922.0,9.0,Y,No,21.0,4.0,4.0,80.0,1.0,30.0,3.0,3.0,3.0,2.0,2.0,2.0
  RM285 ,26.0,26-35,No,Travel_Frequently,496.0,Research & Development,11.0,2.0,Medical,1.0,390.0,1.0,Male,60.0,3.0,2.0,Healthcare Representative,1.0,Married,4741.0,Upto 5k,22722.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,5.0,3.0,3.0,5.0,,3.0,3.0
RM719,45.0,36-45,no,Non-Travel,248.0,Research & Development,23.0,2.0,Life Sciences,1.0,1002.0,4.0,Male,,3.0,2.0,  laboratory technician ,1.0,Married,3633.0,Upto 5k,14039.0,1.0,Y,  Yes ,15.0,3.0,3.0,80.0,1.0,9.0,2.0,3.0,9.0,8.0,0.0,8.0
RM741,35.0,26-35,,Travel_Rarely,802.0,Research & Development,10.0,3.0,other,1.0,1028.0,2.0,Male,45.0,3.0,1.0,Laboratory Technician,4.0,  Divorced ,3917.0,Upto 5k,9541.0,1.0,  Y ,No,20.0,4.0,1.0,80.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0
RM1318,27.0,26-35,No,  Travel_Frequently ,unknown,Research & Development,,2.0,Life Sciences,1.0,1850.0,,Female,53.0,3.0,1.0,Laboratory Technician,4.0,  Single ,2379.0,Upto 5k,19826.0,0.0,Y,Yes,14.0,3.0,3.0,80.0,,6.0,3.0,2.0,5.0,4.0,0.0,2.0
nan,36.0,36-45,  No ,Travel_Rarely,325.0,  Research & Development ,10.0,4.0,Technical Degree,1.0,1312.0,4.0,Female,63.0,3.0,3.0,Healthcare Representative,3.0,Married,7094.0,5k-10k,5747.0,3.0,Y,No,12.0,3.0,1.0,80.0,0.0,10.0,0.0,3.0,7.0,,1.0,7.0
RM499,22.0,18-25,No,Travel_Rarely,604.0,research & development,6.0,,  Medical ,1.0,675.0,1.0,,69.0,3.0,1.0,Research Scientist,3.0,Married,2773.0,Upto 5k,12145.0,0.0,Y,No,20.0,4.0,4.0,80.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
RM091,40.0,36-45,No,Travel_Frequently,530.0,Research & Development,1.0,4.0,Life Sciences,1.0,119.0,3.0,male,78.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,10k-15k,14115.0,1.0,Y,No,22.0,4.0,4.0,80.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0
RM1328,46.0,46-55,No,Travel_Rarely,1319.0,  Sales ,3.0,3.0,Technical Degree,1.0,1863.0,1.0,Female,45.0,4.0,4.0,,1.0,Divorced,13225.0,  10k-15k ,7739.0,,Y,No,12.0,3.0,4.0,80.0,1.0,25.0,5.0,3.0,19.0,17.0,2.0,8.0
RM143,38.0,36-45,no,travel_rarely,364.0,Research & Development,3.0,5.0,Technical Degree,1.0,193.0,4.0,Female,32.0,3.0,2.0,Research Scientist,3.0,Single,4317.0,Upto 5k,2302.0,3.0,  Y ,Yes,20.0,4.0,2.0,80.0,0.0,19.0,2.0,3.0,3.0,2.0,2.0,
RM1065,30.0,26-35,No,Travel_Rarely,330.0,Human Resources,unknown,unknown,Life Sciences,1.0,1499.0,3.0,Male,,3.0,1.0,  Human Resources ,3.0,Divorced,2064.0,Upto 5k,15428.0,0.0,  Y ,No,21.0,4.0,1.0,80.0,1.0,6.0,3.0,4.0,5.0,3.0,1.0,3.0
RM459,,36-45,No,Non-Travel,1094.0,Sales,28.0,,Other,1.0,615.0,3.0,Male,58.0,1.0,3.0,sales executive,,  Divorced ,10932.0,10k-15k,11373.0,3.0,Y,No,15.0,3.0,3.0,,1.0,20.0,2.0,,1.0,0.0,0.0,1.0
RM687,41.0,  36-45 ,No,Travel_Rarely,263.0,Research & Development,6.0,3.0,Medical,1.0,957.0,4.0,male,59.0,3.0,1.0,Laboratory Technician,1.0,  Single ,4721.0,Upto 5k,3119.0,2.0,Y,  Yes ,13.0,3.0,3.0,80.0,0.0,20.0,3.0,3.0,18.0,13.0,2.0,17.0
RM1275,31.0,26-35,  No ,Travel_Rarely,196.0,Sales,29.0,4.0,,1.0,1784.0,1.0,  Female ,91.0,2.0,2.0,Sales Executive,4.0,Married,5468.0,5k-10k,13402.0,1.0,y,No,14.0,3.0,1.0,80.0,2.0,13.0,3.0,3.0,12.0,7.0,5.0,7.0
RM627,32.0,26-35,No,travel_rarely,638.0,Research & Development,8.0,2.0,Medical,1.0,,3.0,Female,91.0,4.0,2.0,  Research Scientist ,3.0,Married,5175.0,5k-10k,22162.0,5.0,Y,,12.0,3.0,3.0,80.0,,9.0,3.0,2.0,5.0,3.0,1.0,3.0
RM946,50.0,46-55,No,Travel_Rarely,1322.0,Research & Development,,3.0,life sciences,1.0,1317.0,4.0,Female,43.0,3.0,4.0,  Research Director ,1.0,Married,16880.0,15k+,22422.0,4.0,Y,Yes,11.0,3.0,2.0,80.0,0.0,25.0,2.0,3.0,3.0,2.0,1.0,2.0
RM494,44.0,36-45,No,Travel_Rarely,1112.0,Human Resources,1.0,4.0,Life Sciences,1.0,665.0,1.0,Female,50.0,2.0,2.0,Human Resources,3.0,single,5985.0,  5k-10k ,26894.0,4.0,Y,No,11.0,3.0,2.0,80.0,0.0,10.0,1.0,4.0,2.0,2.0,0.0,2.0
RM1178,50.0,46-55,No,travel_rarely,813.0,Research & Development,17.0,5.0,Life Sciences,1.0,1656.0,4.0,Female,50.0,2.0,3.0,Research Director,1.0,Divorced,13269.0,10k-15k,21981.0,5.0,Y,  No ,15.0,3.0,3.0,80.0,3.0,19.0,3.0,3.0,14.0,11.0,1.0,11.0
RM1295,41.0,36-45,No,  travel_rarely ,447.0,Research & Development,5.0,3.0,Life Sciences,1.0,1814.0,2.0,Male,85.0,4.0,2.0,Healthcare Representative,2.0,Single,6870.0,5k-10k,15530.0,3.0,,No,12.0,3.0,1.0,80.0,0.0,11.0,3.0,,3.0,2.0,,2.0
RM376,49.0,46-55,No,Travel_Rarely,1261.0,Research & Development,7.0,3.0,Other,1.0,499.0,2.0,Male,31.0,2.0,3.0,  Healthcare Representative ,3.0,Single,10965.0,  nan ,12066.0,8.0,y,No,24.0,4.0,3.0,80.0,0.0,26.0,2.0,3.0,5.0,2.0,0.0,0.0
RM334,43.0,36-45,No,Travel_Rarely,1001.0,Research & Development,7.0,3.0,  Life Sciences ,1.0,451.0,3.0,Female,,3.0,3.0,Healthcare Representative,1.0,Married,,5k-10k,9262.0,8.0,Y,No,16.0,3.0,,80.0,1.0,10.0,1.0,2.0,1.0,0.0,,0.0
RM044,27.0,26-35,No,travel_frequently,994.0,  Sales ,8.0,3.0,Life Sciences,1.0,,4.0,Male,37.0,,3.0,Sales Executive,3.0,Single,8726.0,5k-10k,2975.0,1.0,Y,No,15.0,3.0,4.0,80.0,0.0,9.0,0.0,3.0,9.0,8.0,1.0,7.0
RM290,28.0,26-35,No,Travel_Rarely,1117.0,Research & Development,8.0,2.0,Life Sciences,1.0,,4.0,Female,66.0,3.0,1.0,Research Scientist,4.0,Single,3310.0,  Upto 5k ,4488.0,1.0,Y,no,21.0,,4.0,80.0,0.0,5.0,3.0,3.0,5.0,3.0,0.0,2.0
RM118,36.0,36-45,No,Travel_Frequently,1467.0,Sales,11.0,2.0,technical degree,,154.0,2.0,Female,92.0,3.0,3.0,Sales Executive,4.0,Married,9738.0,5k-10k,22952.0,0.0,Y,No,14.0,3.0,3.0,80.0,1.0,10.0,6.0,3.0,9.0,7.0,2.0,
RM527,39.0,36-45,  No ,Travel_Rarely,408.0,Research & Development,2.0,4.0,Technical Degree,1.0,721.0,4.0,Female,80.0,2.0,,Healthcare Representative,3.0,single,4553.0,Upto 5k,20978.0,1.0,Y,no,11.0,3.0,1.0,80.0,0.0,20.0,4.0,3.0,20.0,7.0,11.0,10.0
RM301,41.0,36-45,No,Travel_Rarely,334.0,Sales,2.0,4.0,Life Sciences,1.0,410.0,4.0,  Male ,88.0,3.0,4.0,Manager,2.0,Single,,15k+,15896.0,1.0,Y,no,19.0,,2.0,80.0,0.0,22.0,2.0,3.0,22.0,,0.0,4.0
RM542,36.0,  36-45 ,No,Non-Travel,427.0,research & development,8.0,3.0,Life Sciences,,742.0,1.0,Female,63.0,4.0,3.0,Research Director,1.0,married,11713.0,10k-15k,20335.0,9.0,y,No,14.0,3.0,1.0,80.0,1.0,10.0,2.0,,8.0,7.0,0.0,5.0
RM552,39.0,36-45,No,Travel_Rarely,141.0,  Human Resources ,3.0,3.0,Human Resources,1.0,760.0,3.0,female,44.0,4.0,2.0,Human Resources,2.0,Married,6389.0,5k-10k,18767.0,9.0,Y,No,15.0,3.0,3.0,80.0,1.0,12.0,3.0,1.0,8.0,3.0,3.0,6.0
RM147,30.0,26-35,No,Travel_Rarely,1427.0,Research & Development,2.0,1.0,  medical ,1.0,198.0,2.0,Male,35.0,2.0,1.0,Laboratory Technician,4.0,,2720.0,Upto 5k,11162.0,0.0,Y,No,13.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,5.0,3.0,1.0,
RM926,42.0,  36-45 ,,  Travel_Rarely ,603.0,Research & Development,7.0,4.0,  Medical ,1.0,1292.0,2.0,Female,78.0,4.0,2.0,  research scientist ,2.0,Married,2372.0,Upto 5k,5628.0,6.0,Y,Yes,16.0,3.0,4.0,80.0,0.0,,2.0,3.0,1.0,0.0,0.0,0.0
RM1204,53.0,46-55,No,travel_rarely,1395.0,Research & Development,24.0,4.0,Medical,1.0,1689.0,2.0,Male,48.0,4.0,3.0,healthcare representative,4.0,Married,7005.0,5k-10k,3458.0,3.0,Y,no,15.0,3.0,3.0,80.0,0.0,11.0,2.0,3.0,4.0,3.0,,2.0
RM553,56.0,55+,No,Travel_Rarely,832.0,research & development,9.0,3.0,Medical,1.0,762.0,3.0,Male,81.0,3.0,4.0,  Healthcare Representative ,4.0,Married,11103.0,10k-15k,20420.0,7.0,Y,No,11.0,3.0,3.0,80.0,0.0,30.0,1.0,2.0,10.0,7.0,1.0,1.0
RM213,27.0,26-35,No,Travel_Frequently,1242.0,Sales,20.0,3.0,Life Sciences,1.0,293.0,4.0,Female,,3.0,2.0,Sales Executive,3.0,Single,9981.0,  5k-10k ,12916.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,7.0,7.0,,7.0
  RM498 ,44.0,36-45,No,Travel_Rarely,1315.0,Research & Development,,4.0,  Other ,1.0,671.0,4.0,Male,35.0,3.0,5.0,Manager,4.0,Married,19513.0,15k+,9358.0,4.0,Y,yes,12.0,3.0,1.0,80.0,1.0,26.0,2.0,4.0,2.0,2.0,0.0,1.0
rm963,51.0,46-55,No,Travel_Rarely,770.0,Human Resources,5.0,3.0,Life Sciences,1.0,1352.0,3.0,Male,84.0,3.0,4.0,Manager,2.0,Divorced,14026.0,10k-15k,17588.0,1.0,Y,Yes,11.0,3.0,2.0,80.0,1.0,33.0,2.0,3.0,33.0,9.0,0.0,10.0
rm899,43.0,36-45,No,Travel_Rarely,920.0,research & development,3.0,3.0,life sciences,,1255.0,3.0,Male,96.0,1.0,5.0,Research Director,4.0,Married,19740.0,15k+,18625.0,,Y,No,14.0,3.0,2.0,80.0,1.0,25.0,2.0,3.0,8.0,7.0,0.0,7.0
RM666,47.0,46-55,no,  Travel_Rarely ,,  nan ,2.0,4.0,Life Sciences,1.0,925.0,4.0,Female,65.0,2.0,1.0,Sales Representative,4.0,,3294.0,Upto 5k,13137.0,1.0,Y,  Yes ,18.0,3.0,1.0,80.0,0.0,3.0,,2.0,3.0,2.0,1.0,2.0
RM957,56.0,55+,No,Travel_Rarely,,Human Resources,8.0,unknown,  Life Sciences ,1.0,1338.0,4.0,Male,99.0,3.0,5.0,Manager,2.0,Single,19717.0,15k+,4022.0,6.0,Y,No,14.0,3.0,1.0,80.0,0.0,36.0,4.0,3.0,7.0,3.0,7.0,7.0
  RM832 ,31.0,26-35,Yes,Travel_Frequently,874.0,Research & Development,15.0,3.0,Medical,unknown,1160.0,3.0,Male,72.0,3.0,1.0,Laboratory Technician,3.0,Married,2610.0,Upto 5k,6233.0,1.0,Y,No,12.0,3.0,3.0,,1.0,2.0,5.0,2.0,,2.0,2.0,
RM010,36.0,  36-45 ,No,Travel_Rarely,1299.0,Research & Development,27.0,3.0,Medical,1.0,13.0,3.0,Male,94.0,3.0,2.0,Healthcare Representative,3.0,Married,5237.0,nan,16577.0,6.0,Y,No,13.0,3.0,2.0,80.0,2.0,17.0,3.0,2.0,7.0,7.0,7.0,7.0
,52.0,46-55,  No ,Travel_Rarely,1490.0,Research & Development,,2.0,life sciences,1.0,546.0,4.0,Female,30.0,,4.0,Manager,4.0,Married,16555.0,  15k+ ,10310.0,2.0,Y,no,13.0,3.0,4.0,80.0,0.0,31.0,2.0,1.0,5.0,2.0,1.0,4.0
RM711,33.0,26-35,  no ,Non-Travel,722.0,Sales,17.0,3.0,Life Sciences,1.0,992.0,4.0,  Male ,38.0,3.0,4.0,Manager,,Single,17444.0,15k+,20489.0,,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,,3.0,10.0,8.0,6.0,0.0
RM104,34.0,26-35,No,Travel_Rarely,665.0,research & development,6.0,4.0,Other,1.0,138.0,1.0,Female,41.0,3.0,2.0,Research Scientist,3.0,Single,4809.0,Upto 5k,12482.0,1.0,y,No,14.0,3.0,3.0,80.0,0.0,,3.0,3.0,16.0,13.0,2.0,10.0
RM1385,34.0,26-35,No,Travel_Rarely,937.0,Sales,1.0,3.0,Marketing,1.0,1950.0,1.0,Male,32.0,3.0,3.0,Sales Executive,4.0,Single,,5k-10k,6770.0,1.0,Y,No,21.0,4.0,1.0,80.0,0.0,14.0,3.0,,14.0,8.0,2.0,1.0
RM639,25.0,18-25,No,Travel_Rarely,,Sales,4.0,1.0,Marketing,1.0,885.0,3.0,  Male ,87.0,2.0,2.0,Sales Executive,1.0,Married,4256.0,Upto 5k,18154.0,1.0,y,No,12.0,3.0,1.0,80.0,0.0,5.0,1.0,4.0,5.0,2.0,0.0,3.0
RM1390,,26-35,No,travel_frequently,1125.0,Research & Development,1.0,,Life Sciences,,1956.0,4.0,male,48.0,1.0,2.0,Research Scientist,1.0,Married,5003.0,5k-10k,5771.0,1.0,  Y ,No,21.0,4.0,2.0,80.0,0.0,10.0,6.0,3.0,10.0,8.0,8.0,
RM009,38.0,36-45,  No ,Travel_Frequently,216.0,  Research & Development ,23.0,3.0,,1.0,12.0,4.0,Male,44.0,2.0,3.0,manufacturing director,3.0,Single,9526.0,5k-10k,8787.0,0.0,y,,21.0,4.0,2.0,80.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,
RM735,unknown,18-25,No,Travel_Rarely,217.0,Research & Development,,1.0,life sciences,1.0,1019.0,2.0,Male,94.0,,1.0,Laboratory Technician,1.0,  nan ,2451.0,Upto 5k,6881.0,1.0,Y,No,15.0,3.0,1.0,80.0,1.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0
RM191,52.0,,No,Travel_Rarely,699.0,Research & Development,1.0,4.0,Life Sciences,1.0,259.0,3.0,Male,65.0,2.0,,Manager,3.0,Married,19999.0,15k+,5678.0,0.0,Y,No,14.0,3.0,1.0,80.0,1.0,34.0,5.0,3.0,33.0,18.0,11.0,9.0
rm268,25.0,18-25,No,Non-Travel,675.0,Research & Development,5.0,2.0,Life Sciences,1.0,369.0,2.0,Male,85.0,4.0,2.0,Healthcare Representative,1.0,Divorced,4000.0,Upto 5k,18384.0,1.0,Y,No,12.0,3.0,,80.0,2.0,6.0,2.0,,6.0,3.0,1.0,5.0
rm1383,31.0,26-35,No,Non-Travel,976.0,Research & Development,3.0,2.0,  Medical ,1.0,1948.0,3.0,  male ,48.0,3.0,1.0,Research Scientist,1.0,Divorced,3065.0,Upto 5k,3995.0,1.0,Y,Yes,13.0,3.0,4.0,,1.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0
